CO_Spring CO_Summer NO2_Spring NO2_Summer O3_Spring O3_Summer Solar_insolation_spring Solar_insolation_summer UV_index_spring UV_index_summer Solar_insolation_spring.1 Solar_insolation_summer.1 Net_radiation_spring Net_radiation_summer WATER_EQUIVALENT_ANOMALY_spring WATER_EQUIVALENT_ANOMALY_summer Precipitable_water_spring Precipitable_water_summer LTemp_day_spring LTemp_day_summer Ltemp__night_spring Ltemp__night_summer NDVI_Spring NDVI_Summer LAI_Spring LAI_Summer PET ET LE GPP_Spring GPP_Summer NPP_Spring NPP_Summer Topography SRTM_elevation SMT_Spring SMT_Summer SMN_Spring SMN_Summer TCI_Spring TCI_Summer VCI_Spring VCI_Summer VHI_Spring VHI_Summer CO2_Emissions WB_PVOUT WB_GHI WB_DIF WB_GTI WB_OPTA WB_DNI WB_TEMP WC_ELE GPCC_Spring GPCC_Summer WC2_Tmin_spring WC2_Tmin_summer WC2_Tmax_spring WC2_Tmax_summer WC2_Pre_spring WC2_Pre_summer WC2_Solar_radiation_spring WC2_Solar_radiation_summer WC2_Average_temperature_spring WC2_Average_temperature_summer WC2_Water_vapor_pressure_spring WC2_Water_vapor_pressure_summer WC2_BIO1 WC2_BIO2 WC2_BIO3 WC2_BIO4 WC2_BIO5 WC2_BIO6 WC2_BIO7 WC2_BIO8 WC2_BIO9 WC2_BIO10 WC2_BIO11 WC2_BIO12 WC2_BIO13 WC2_BIO14 WC2_BIO15 WC2_BIO16 WC2_BIO17 WC2_BIO18 WC2_BIO19 CHELSA_Tmin_Spring CHELSA_Tmin_spring CHELSA_Tmax_spring CHELSA_Tmax_summer CHELSA_Tmean_spring CHELSA_Tmean_summer CHELSA_Interann_Temp CHELSA_Pre_spring CHELSA_Pre_summer CHELSA_Interann_pre CHELSA_BIO1 CHELSA_BIO2 CHELSA_BIO3 CHELSA_BIO4 CHELSA_BIO5 CHELSA_BIO6 CHELSA_BIO7 CHELSA_BIO8 CHELSA_BIO9 CHELSA_BIO10 CHELSA_BIO11 CHELSA_BIO12 CHELSA_BIO13 CHELSA_BIO14 CHELSA_BIO15 CHELSA_BIO16 CHELSA_BIO17 CHELSA_BIO18 CHELSA_BIO19 CRU_Cld_spring CRU_Cld_summer CRU_Dtr_spring CRU_Dtr_summer CRU_Frs_spring CRU_Frs_summer CRU_Pre_spring CRU_Pre_summer CRU_Tmp_spring CRU_Tmp_summer CRU_Tmn_spring CRU_Tmn_summer CRU_Tmx_spring CRU_Tmx_summer CRU_Vap_spring CRUVap_summer CRU_Wet_spring CRU_Wet_summer CRU_PET_Spring CRU_PET_Summer Bedrock_topography dNPPdP dNPPdT CRU_NPP NPP_based_on_GPCP NPP_based_on_GPCP_VASClimO GPCC_VASClimO_Precipitation CRU_Precipitation CRU_Temperature Griesser_Precip_GPCC GPCC_Fulldata_Precipitation Aridity_index_of_De_Martonne_GPCC_Fulldata Aridity_index_of_De_Martonne_GPCC_VASClimO Aridity_index_of_De_Martonne_CRU HWSD_Topsoil_ref_bulk_dens HWSD_Topsoil_clay_fraction HWSD_Topsoil_gravel_content HWSD_Topsoil_silt_fraction HWSD_Topsoil_sand_fraction HWSD_Topsoil_organic_carbon HWSD_Topsoil_pH HWSD_Subsoil_ref_bulk_dens HWSD_Subsoil_clay_fraction HWSD_Subsoil_gravel_content HWSD_Subsoil_silt_fraction HWSD_Subsoil_sand_fraction HWSD_Subsoil_organic_carbon HWSD_Subsoil_pH HWSD_Spatially_dominan_major_soil_group_FAO ISRIC_WISE_SoilCarbonate_Carbon_Dens ISRIC_WISE_Soil_Org_Carbon_Dens ISRIC_WISE_Soil_pH ISRIC_WISE_Total_AvailWater_cap SoilGrids_BDRICM SoilGrids_BLDFIE SoilGrids_CECSOL SoilGrids_CLYPPT SoilGrids_CRFVOL SoilGrids_OCSTHA SoilGrids_ORCDRC SoilGrids_PHIHOX SoilGrids_PHIKCL SoilGrids_SLTPPT SoilGrids_SNDPPT SoilGrids_TAXNWRB SoilGrids_TAXOUSDA GAEZ_Nutrient_availability GAEZ_Nutrient_retention_capacity GAEZ_Rooting_conditions GAEZ_Oxygen_availability_to_roots GAEZ_Excess_salts GAEZ_Toxicity Plant_Extractable_Water_Capacity_of_Soil IGBP_DIS_Soil_pH Suitability_for_Agriculture Growing_degree_days Distance_to_the_coast Bailey_ecoregions Land_cover_2000 Distribution_of_Cultivation_Intensity Koppen_Geiger Geological_ages Soil_types
1797 122.3693626 92.94367013 544.9475047 261.1548538 346.4805538 313.1710834 -2.37e-07 -1.45e-06 6.818300883 9.390850067 100.4583333 130.7083333 146.2222222 166.037037 137.5 126.5 1.363464553 2.811023623 NA NA NA NA 84.8 203.6333333 0.738582677 2.224934367 12161 7405 498 677.3703704 1936.4 1.433070874 2.619457094 43 206 NA NA NA NA NA NA NA NA NA NA NA 3.599999905 3.875999928 1.61500001 4.394000053 32 3.822000027 9.699999809 203 77.66666667 90.33333333 2.199999968 15.96666686 14.36666679 25.76666641 82 95.33333333 15920 20764.33333 8.300000032 20.89999962 0.806666672 1.836666663 9.316666685 10.39999997 28.10810875 963.0522856 26.29999924 -10.69999981 36.99999905 20.86666663 -1.633333325 20.86666663 -2.933333357 973 100 44 21.0336122 286 169 286 176 -2.155900478 12.6205829 19.89459165 29.16845767 7.982191404 20.91362953 9.954418182 84.79365285 102.36203 126.5443802 9.77464962 20.6287632 45.74636459 877.6478271 30.10151863 -14.99222565 45.09374619 21.07642937 -1.992197633 22.01106834 -2.0119555 997.4700928 103.4466553 50.02362442 21.06823349 307.6240234 160.9056244 304.8563538 189.1752167 70.03333333 60.99333333 10.78333333 10.49666667 19.93333333 1.866666667 87.94 104.7966667 91.56666667 21.44666667 37.86666667 162.3 14.57333333 26.72666667 8.116666667 17.97586207 1.095466667 0.7299 28 42.5 33 0 88.54446635 1391.165505 1391.165505 1391.165505 988.7126087 988.7126087 9.862341899 988.7126087 50.43478261 50.19762846 50.19762846 50.19762846 1.39199996 12.19999981 12.39999962 21 66.80000305 0.39199999 6.5 1.345999956 16.60000038 14.19999981 19.39999962 64 0.39199999 6.659999847 5 1 2 2 8 200 1058 30 15 3 39 159 61 51 34 51 79 97 7 7 7 7 7 7 9.899999619 6.454999924 0.875999987 2352 893.5 1 NA NA 25 42 53
1819 122.3693626 92.94367013 544.9475047 261.1548538 346.4805538 313.1710834 -2.37e-07 -1.45e-06 6.818300883 9.390850067 100.4583333 130.7083333 146.2222222 166.037037 137.5 126.5 1.54488189 3.001968493 15.97112878 25.15748024 5.682414532 13.39894962 81.5 224.6 0.801049878 2.218503936 12554 5614 378 707.8148148 1962.166667 1.352362194 2.42675093 47 198 285.6974433 293.0538534 0.448307714 0.739256445 20.6930765 32.97769157 72.12461384 74.45256277 46.40871684 53.71410155 NA 3.612999916 3.88499999 1.620000005 4.415999889 32 3.845999956 9.800000191 199 79.33333333 93 2.466666698 16.09999975 15 26.23333359 83.33333333 96.66666667 15851.33333 20677 8.699999889 21.19999949 0.806666672 1.846666694 9.516666669 10.73333343 28.54609926 973.8520742 26.70000076 -10.89999962 37.60000038 21.16666667 -1.516666611 21.16666667 -2.949999928 982 103 44 21.18599447 290 171 290 177 -2.154050112 12.62744617 20.24362564 29.42072868 8.143330574 21.04578908 9.919743538 81.22005844 97.01138814 118.2787476 9.832914352 20.91028786 46.00978851 881.1088257 30.31264496 -15.13479519 45.4474411 21.19686127 -1.998891234 22.0681839 -2.02870512 947.7736816 98.91943359 47.48852921 21.57796669 293.7719116 151.9693298 290.3995667 176.7281189 70.03333333 60.99333333 10.78333333 10.49666667 19.93333333 1.866666667 87.94 104.7966667 91.56666667 21.44666667 37.86666667 162.3 14.57333333 26.72666667 8.116666667 17.97586207 1.095466667 0.7299 28 42.5 34 0 88.54446635 1391.165505 1391.165505 1391.165505 988.7126087 988.7126087 9.862341899 988.7126087 50.43478261 50.19762846 50.19762846 50.19762846 1.39199996 12.19999981 12.39999962 21 66.80000305 0.39199999 6.5 1.345999956 16.60000038 14.19999981 19.39999962 64 0.39199999 6.659999847 5 1 2 2 8 200 1374 25 25 2 35 118 65 52 32 43 79 80 2 1 1 1 1 1 9.899999619 6.454999924 0.875999987 2352 892 1 2 NA 25 42 53
1820 122.3693626 92.94367013 544.9475047 261.1548538 346.4805538 313.1710834 -2.37e-07 -1.45e-06 6.818300883 9.390850067 100.4583333 130.7083333 146.2222222 166.037037 137.5 126.5 1.54488189 3.001968493 15.97112878 25.15748024 5.682414532 13.39894962 81.5 224.6 0.801049878 2.218503936 12554 5614 378 707.8148148 1962.166667 1.352362194 2.42675093 47 198 285.6974433 293.0538534 0.448307714 0.739256445 20.6930765 32.97769157 72.12461384 74.45256277 46.40871684 53.71410155 NA 3.612999916 3.88499999 1.620000005 4.415999889 32 3.845999956 9.800000191 199 79.33333333 93 2.466666698 16.09999975 15 26.23333359 83.33333333 96.66666667 15851.33333 20677 8.699999889 21.19999949 0.806666672 1.846666694 9.516666669 10.73333343 28.54609926 973.8520742 26.70000076 -10.89999962 37.60000038 21.16666667 -1.516666611 21.16666667 -2.949999928 982 103 44 21.18599447 290 171 290 177 -2.154050112 12.62744617 20.24362564 29.42072868 8.143330574 21.04578908 9.919743538 81.22005844 97.01138814 118.2787476 9.832914352 20.91028786 46.00978851 881.1088257 30.31264496 -15.13479519 45.4474411 21.19686127 -1.998891234 22.0681839 -2.02870512 947.7736816 98.91943359 47.48852921 21.57796669 293.7719116 151.9693298 290.3995667 176.7281189 70.03333333 60.99333333 10.78333333 10.49666667 19.93333333 1.866666667 87.94 104.7966667 91.56666667 21.44666667 37.86666667 162.3 14.57333333 26.72666667 8.116666667 17.97586207 1.095466667 0.7299 28 42.5 34 0 88.54446635 1391.165505 1391.165505 1391.165505 988.7126087 988.7126087 9.862341899 988.7126087 50.43478261 50.19762846 50.19762846 50.19762846 1.39199996 12.19999981 12.39999962 21 66.80000305 0.39199999 6.5 1.345999956 16.60000038 14.19999981 19.39999962 64 0.39199999 6.659999847 5 1 2 2 8 200 1374 25 25 2 35 118 65 52 32 43 79 80 2 1 1 1 1 1 9.899999619 6.454999924 0.875999987 2352 892 1 2 NA 25 42 53
1829 127.8022234 98.16272933 509.8425234 232.9396337 347.387257 313.648296 NA NA 6.671895663 9.265359879 101.3333333 133 147.9259259 168.7407407 130.4230769 127.4583333 1.320944872 2.77657479 NA NA NA NA 85.7 154.9333333 0.815748033 1.710498687 12774 4610 311 NA NA 1.4694882 2.495130545 42 190 NA NA NA NA NA NA NA NA NA NA 628.0999756 3.575000048 3.857000113 1.59800005 4.363999844 31 3.790999889 9.600000381 192 72 81.33333333 1.699999889 16.06666692 14.76666641 26.33333333 79.33333333 91.33333333 15931.33333 20709.66667 8.266666651 21.20000013 0.793333332 1.819999973 9.420833298 10.99166654 29.00175897 972.1706159 27 -10.89999962 37.89999962 20.48333327 -1.583333214 21.20000013 -2.816666563 949 98 42 21.14732608 279 162 274 175 -2.108939211 12.64492989 19.20549583 28.70455869 7.694375912 20.69597308 9.985628128 82.12349319 97.31064351 121.5558167 9.664096832 19.94225311 45.33847046 867.5044556 29.63410187 -14.35113716 43.98523712 21.88014412 -1.92721045 21.88014412 -1.92721045 976.2947998 97.71418762 48.78455353 20.74583244 291.9608459 156.6466827 291.9608459 156.6466827 68.52666667 59.48666667 11.33666667 11.35333333 20.46666667 1.3 81.99333333 90.18 90.73333333 21.60333333 34.1 159.4666667 14.76333333 27.3 8.696666667 18.65172414 1.05 0.6933 NA NA 34 1.102292491 0 1297.026486 1349.325941 1349.325941 928.7906324 838.907668 9.405227274 928.7906324 51.30434783 47.82608696 47.82608696 43.87351779 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 200 1222 29 16 2 37 135 61 54 27 57 79 97 1 1 1 1 1 1 NA NA NA 2310 888.5 1 NA NA 25 20 NA
1834 127.8022234 98.16272933 509.8425234 232.9396337 347.387257 313.648296 NA NA 6.671895663 9.265359879 101.3333333 133 147.9259259 168.7407407 130.4230769 127.4583333 1.320944872 2.77657479 NA NA NA NA 85.7 154.9333333 0.815748033 1.710498687 12774 4610 311 NA NA 1.4694882 2.495130545 42 190 NA NA NA NA NA NA NA NA NA NA 2220.199951 3.575000048 3.857000113 1.59800005 4.363999844 31 3.790999889 9.600000381 192 72 81.33333333 1.699999889 16.06666692 14.76666641 26.33333333 79.33333333 91.33333333 15931.33333 20709.66667 8.266666651 21.20000013 0.793333332 1.819999973 9.420833298 10.99166654 29.00175897 972.1706159 27 -10.89999962 37.89999962 20.48333327 -1.583333214 21.20000013 -2.816666563 949 98 42 21.14732608 279 162 274 175 -2.108939211 12.64492989 19.20549583 28.70455869 7.694375912 20.69597308 9.985628128 82.12349319 97.31064351 121.5558167 9.664096832 19.94225311 45.33847046 867.5044556 29.63410187 -14.35113716 43.98523712 21.88014412 -1.92721045 21.88014412 -1.92721045 976.2947998 97.71418762 48.78455353 20.74583244 291.9608459 156.6466827 291.9608459 156.6466827 68.52666667 59.48666667 11.33666667 11.35333333 20.46666667 1.3 81.99333333 90.18 90.73333333 21.60333333 34.1 159.4666667 14.76333333 27.3 8.696666667 18.65172414 1.05 0.6933 NA NA 34 1.102292491 0 1297.026486 1349.325941 1349.325941 928.7906324 838.907668 9.405227274 928.7906324 51.30434783 47.82608696 47.82608696 43.87351779 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 200 1222 29 16 2 37 135 61 54 27 57 79 97 1 1 1 1 1 1 NA NA NA 2310 888.5 1 NA NA 25 20 NA
1835 127.8022234 98.16272933 509.8425234 232.9396337 347.387257 313.648296 NA NA 6.671895663 9.265359879 101.3333333 133 147.9259259 168.7407407 130.4230769 127.4583333 1.320944872 2.77657479 NA NA NA NA 85.7 154.9333333 0.815748033 1.710498687 12774 4610 311 NA NA 1.4694882 2.495130545 42 190 NA NA NA NA NA NA NA NA NA NA 1417.329956 3.575000048 3.857000113 1.59800005 4.363999844 31 3.790999889 9.600000381 192 72 81.33333333 1.699999889 16.06666692 14.76666641 26.33333333 79.33333333 91.33333333 15931.33333 20709.66667 8.266666651 21.20000013 0.793333332 1.819999973 9.420833298 10.99166654 29.00175897 972.1706159 27 -10.89999962 37.89999962 20.48333327 -1.583333214 21.20000013 -2.816666563 949 98 42 21.14732608 279 162 274 175 -2.108939211 12.64492989 19.20549583 28.70455869 7.694375912 20.69597308 9.985628128 82.12349319 97.31064351 121.5558167 9.664096832 19.94225311 45.33847046 867.5044556 29.63410187 -14.35113716 43.98523712 21.88014412 -1.92721045 21.88014412 -1.92721045 976.2947998 97.71418762 48.78455353 20.74583244 291.9608459 156.6466827 291.9608459 156.6466827 68.52666667 59.48666667 11.33666667 11.35333333 20.46666667 1.3 81.99333333 90.18 90.73333333 21.60333333 34.1 159.4666667 14.76333333 27.3 8.696666667 18.65172414 1.05 0.6933 NA NA 34 1.102292491 0 1297.026486 1349.325941 1349.325941 928.7906324 838.907668 9.405227274 928.7906324 51.30434783 47.82608696 47.82608696 43.87351779 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 200 1222 29 16 2 37 135 61 54 27 57 79 97 1 1 1 1 1 1 NA NA NA 2310 888.5 1 NA NA 25 20 NA
1851 129.330708 101.2248467 261.1548547 122.3753272 353.0660928 315.9389168 NA NA 6.33725516 8.972549438 101.5 132.75 148.1851852 169 126.5 126.2916667 1.518425193 2.825787395 15.32808399 25.7086614 3.569553773 11.46981621 87.86666667 230.1 0.922309712 3.044356958 11676 6753 455 634.6296296 2201.833333 1.474409446 3.477310394 48 247 282.0871864 292.882059 0.350102581 0.716307726 79.10307605 84.27358911 12.28846117 6.73102542 45.69615315 45.50230701 5287.790039 3.529000044 3.760999918 1.567999959 4.291999817 33 3.782999992 8.300000191 260 68 78.33333333 -0.433333397 14.33333333 12.93333308 24.36666679 68.33333333 76.33333333 15846.66667 20543.33333 6.233333205 19.36666679 0.686666667 1.653333346 7.591666685 10.86666663 28.90070882 982.7230994 24.70000076 -12.89999962 37.60000038 15.04999995 -3.86666657 19.35000006 -4.749999876 863 107 38 25.43929148 283 152 229 163 -4.091557423 10.91386938 17.40044181 27.32087135 5.932403515 19.17212931 10.09369183 75.54992676 78.50948334 108.0881577 8.014364243 19.52640533 44.46398544 879.9520264 28.11289215 -15.80218887 43.91508102 10.78773022 -3.828832865 20.42401314 -3.828832865 843.0922852 86.08656311 38.33595276 23.2110424 256.5422668 124.2320175 236.2095795 124.2320175 68.67 59.86 10.45333333 10.82333333 24.32666667 1.066666667 71.87 74.97 67.9 19.62 15.8 142.4 12.05 25.06333333 7.366666667 16.78965517 0.936066667 0.7224 23.66666667 39.45833333 34 0 85.72233197 1202.887467 1202.887467 1202.887467 868.8686561 898.8296443 7.576768776 868.8686561 45.65217391 49.01185771 49.40711463 50.59288538 1.248999953 14.10000038 7.699999809 30.10000038 55.79999924 3.832999945 4.980000019 1.391000032 15.89999962 10.39999962 26.29999924 57.79999924 3.832999945 5.110000134 28 1 6 1 7 200 1194 23 8 1 34 98 50 50 16 76 79 97 3 2 1 1 1 1 8.399999619 5.209000111 0.238000005 1927 839.5 48 2 1 26 42 68
1852 129.330708 101.2248467 261.1548547 122.3753272 353.0660928 315.9389168 NA NA 6.33725516 8.972549438 101.5 132.75 148.1851852 169 126.5 126.2916667 1.518425193 2.825787395 15.32808399 25.7086614 3.569553773 11.46981621 87.86666667 230.1 0.922309712 3.044356958 11676 6753 455 634.6296296 2201.833333 1.474409446 3.477310394 48 247 282.0871864 292.882059 0.350102581 0.716307726 79.10307605 84.27358911 12.28846117 6.73102542 45.69615315 45.50230701 174.5099945 3.529000044 3.760999918 1.567999959 4.291999817 33 3.782999992 8.300000191 260 68 78.33333333 -0.433333397 14.33333333 12.93333308 24.36666679 68.33333333 76.33333333 15846.66667 20543.33333 6.233333205 19.36666679 0.686666667 1.653333346 7.591666685 10.86666663 28.90070882 982.7230994 24.70000076 -12.89999962 37.60000038 15.04999995 -3.86666657 19.35000006 -4.749999876 863 107 38 25.43929148 283 152 229 163 -4.091557423 10.91386938 17.40044181 27.32087135 5.932403515 19.17212931 10.09369183 75.54992676 78.50948334 108.0881577 8.014364243 19.52640533 44.46398544 879.9520264 28.11289215 -15.80218887 43.91508102 10.78773022 -3.828832865 20.42401314 -3.828832865 843.0922852 86.08656311 38.33595276 23.2110424 256.5422668 124.2320175 236.2095795 124.2320175 68.67 59.86 10.45333333 10.82333333 24.32666667 1.066666667 71.87 74.97 67.9 19.62 15.8 142.4 12.05 25.06333333 7.366666667 16.78965517 0.936066667 0.7224 23.66666667 39.45833333 34 0 85.72233197 1202.887467 1202.887467 1202.887467 868.8686561 898.8296443 7.576768776 868.8686561 45.65217391 49.01185771 49.40711463 50.59288538 1.248999953 14.10000038 7.699999809 30.10000038 55.79999924 3.832999945 4.980000019 1.391000032 15.89999962 10.39999962 26.29999924 57.79999924 3.832999945 5.110000134 28 1 6 1 7 200 1194 23 8 1 34 98 50 50 16 76 79 97 3 2 1 1 1 1 8.399999619 5.209000111 0.238000005 1927 839.5 48 2 1 26 42 68
1853 129.330708 101.2248467 261.1548547 122.3753272 353.0660928 315.9389168 NA NA 6.33725516 8.972549438 101.5 132.75 148.1851852 169 126.5 126.2916667 1.518425193 2.825787395 15.32808399 25.7086614 3.569553773 11.46981621 87.86666667 230.1 0.922309712 3.044356958 11676 6753 455 634.6296296 2201.833333 1.474409446 3.477310394 48 247 282.0871864 292.882059 0.350102581 0.716307726 79.10307605 84.27358911 12.28846117 6.73102542 45.69615315 45.50230701 5287.790039 3.529000044 3.760999918 1.567999959 4.291999817 33 3.782999992 8.300000191 260 68 78.33333333 -0.433333397 14.33333333 12.93333308 24.36666679 68.33333333 76.33333333 15846.66667 20543.33333 6.233333205 19.36666679 0.686666667 1.653333346 7.591666685 10.86666663 28.90070882 982.7230994 24.70000076 -12.89999962 37.60000038 15.04999995 -3.86666657 19.35000006 -4.749999876 863 107 38 25.43929148 283 152 229 163 -4.091557423 10.91386938 17.40044181 27.32087135 5.932403515 19.17212931 10.09369183 75.54992676 78.50948334 108.0881577 8.014364243 19.52640533 44.46398544 879.9520264 28.11289215 -15.80218887 43.91508102 10.78773022 -3.828832865 20.42401314 -3.828832865 843.0922852 86.08656311 38.33595276 23.2110424 256.5422668 124.2320175 236.2095795 124.2320175 68.67 59.86 10.45333333 10.82333333 24.32666667 1.066666667 71.87 74.97 67.9 19.62 15.8 142.4 12.05 25.06333333 7.366666667 16.78965517 0.936066667 0.7224 23.66666667 39.45833333 34 0 85.72233197 1202.887467 1202.887467 1202.887467 868.8686561 898.8296443 7.576768776 868.8686561 45.65217391 49.01185771 49.40711463 50.59288538 1.248999953 14.10000038 7.699999809 30.10000038 55.79999924 3.832999945 4.980000019 1.391000032 15.89999962 10.39999962 26.29999924 57.79999924 3.832999945 5.110000134 28 1 6 1 7 200 1194 23 8 1 34 98 50 50 16 76 79 97 3 2 1 1 1 1 8.399999619 5.209000111 0.238000005 1927 839.5 48 2 1 26 42 68
1872 129.330708 101.2248467 261.1548547 122.3753272 353.0660928 315.9389168 NA NA 6.33725516 8.972549438 101.5 132.75 148.1851852 169 126.5 126.2916667 1.518425193 2.825787395 15.32808399 25.7086614 3.569553773 11.46981621 87.86666667 230.1 0.922309712 3.044356958 11676 6753 455 634.6296296 2201.833333 1.474409446 3.477310394 48 247 282.0871864 292.882059 0.350102581 0.716307726 79.10307605 84.27358911 12.28846117 6.73102542 45.69615315 45.50230701 5287.790039 3.529000044 3.760999918 1.567999959 4.291999817 33 3.782999992 8.300000191 260 68 78.33333333 -0.433333397 14.33333333 12.93333308 24.36666679 68.33333333 76.33333333 15846.66667 20543.33333 6.233333205 19.36666679 0.686666667 1.653333346 7.591666685 10.86666663 28.90070882 982.7230994 24.70000076 -12.89999962 37.60000038 15.04999995 -3.86666657 19.35000006 -4.749999876 863 107 38 25.43929148 283 152 229 163 -4.091557423 10.91386938 17.40044181 27.32087135 5.932403515 19.17212931 10.09369183 75.54992676 78.50948334 108.0881577 8.014364243 19.52640533 44.46398544 879.9520264 28.11289215 -15.80218887 43.91508102 10.78773022 -3.828832865 20.42401314 -3.828832865 843.0922852 86.08656311 38.33595276 23.2110424 256.5422668 124.2320175 236.2095795 124.2320175 68.67 59.86 10.45333333 10.82333333 24.32666667 1.066666667 71.87 74.97 67.9 19.62 15.8 142.4 12.05 25.06333333 7.366666667 16.78965517 0.936066667 0.7224 23.66666667 39.45833333 34 0 85.72233197 1202.887467 1202.887467 1202.887467 868.8686561 898.8296443 7.576768776 868.8686561 45.65217391 49.01185771 49.40711463 50.59288538 1.248999953 14.10000038 7.699999809 30.10000038 55.79999924 3.832999945 4.980000019 1.391000032 15.89999962 10.39999962 26.29999924 57.79999924 3.832999945 5.110000134 28 1 6 1 7 200 1194 23 8 1 34 98 50 50 16 76 79 97 3 2 1 1 1 1 8.399999619 5.209000111 0.238000005 1927 839.5 48 2 1 26 42 68
1890 129.330708 101.2248467 267.7165341 120.4068235 352.9706513 316.03436 NA NA 6.33725516 8.972549438 100.3333333 130.5 146.2222222 166.037037 126.5 126.2916667 1.520314958 2.843503942 15.05249373 25.24934387 3.753280799 11.56167984 87.7 228.0333333 0.893832022 3.074671904 11734 7036 474 727.4814815 1999.566667 1.471456691 3.516162458 47 201 283.9359045 292.530775 0.359205145 0.755205159 69.69743469 78.24922958 10.93384605 1.973589714 40.31563998 40.11128125 NA 3.500999928 3.736999989 1.567999959 4.270999908 33 3.742000103 8.600000381 208 69 78.33333333 -0.133333306 14.30000019 13.36666648 24.59999975 67.33333333 74.33333333 15901.66667 20590.33333 6.633333464 19.43333371 0.699999998 1.676666657 7.849999992 11.11666658 29.72370774 966.4344067 24.89999962 -12.5 37.39999962 15.08333349 -3.350000024 19.44999997 -4.233333389 848 105 37 25.22410494 275 151 223 163 -3.78346165 11.24713453 18.11381721 27.92520905 6.406953573 19.63170624 10.01695251 72.47952398 80.46959432 107.216156 8.406129837 19.80086136 44.86010742 881.4318237 28.65650368 -15.4825983 44.13910294 12.46013069 -3.47306633 20.7900486 -3.47306633 864.5842896 89.18570709 39.90938187 22.35737228 266.7139282 130.303772 245.477356 130.303772 68.67 59.86 10.45333333 10.82333333 24.32666667 1.066666667 71.87 74.97 67.9 19.62 15.8 142.4 12.05 25.06333333 7.366666667 16.78965517 0.936066667 0.7224 23.66666667 39.45833333 34 0 85.72233197 1202.887467 1202.887467 1202.887467 868.8686561 898.8296443 7.576768776 868.8686561 45.65217391 49.01185771 49.40711463 50.59288538 1.248999953 14.10000038 7.699999809 30.10000038 55.79999924 3.832999945 4.980000019 1.391000032 15.89999962 10.39999962 26.29999924 57.79999924 3.832999945 5.110000134 28 1 6 1 7 200 1232 25 10 1 49 150 47 42 15 76 27 97 2 2 1 1 1 1 8.399999619 5.209000111 0.238000005 1927 836 48 2 1 26 42 68
1925 129.330708 101.2248467 267.7165341 120.4068235 352.9706513 316.03436 NA NA 6.33725516 8.972549438 100.3333333 130.5 146.2222222 166.037037 126.5 126.2916667 1.520314958 2.843503942 15.05249373 25.24934387 3.753280799 11.56167984 87.7 228.0333333 0.893832022 3.074671904 11696 6928 467 727.4814815 1999.566667 1.471456691 3.516162458 47 214 284.4359037 292.8230849 0.386102582 0.734897471 63.22974181 76.92846083 22.14025603 0.741282047 42.68563999 38.83512776 NA 3.500999928 3.736999989 1.57099998 4.270999908 33 3.742000103 8.600000381 214 69 78.33333333 -0.2666667 14.29999955 13.36666648 24.59999975 67.33333333 74.33333333 15902.66667 20570.33333 6.533333366 19.43333371 0.696666668 1.669999997 7.76666657 11.15000004 29.57559707 974.6149103 24.89999962 -12.80000019 37.69999981 15.06666676 -3.533333321 19.44999965 -4.466666679 849 106 37 25.27732064 275 151 223 163 -3.843710502 11.18814119 18.10816479 27.90721067 6.370545367 19.59264755 10.01647186 72.74578476 80.27083588 107.2395782 8.365015984 19.83748436 44.8890686 882.1071777 28.64192009 -15.55029583 44.19221497 12.41411877 -3.527719498 20.75098991 -3.527719498 859.7349854 88.44417572 39.35164642 22.58543777 264.9676208 128.6022186 243.9355316 128.6022186 68.67 59.86 10.45333333 10.82333333 24.32666667 1.066666667 71.87 74.97 67.9 19.62 15.8 142.4 12.05 25.06333333 7.366666667 16.78965517 0.936066667 0.7224 23.66666667 39.45833333 34 0 85.72233197 1202.887467 1202.887467 1202.887467 868.8686561 898.8296443 7.576768776 868.8686561 45.65217391 49.01185771 49.40711463 50.59288538 1.248999953 14.10000038 7.699999809 30.10000038 55.79999924 3.832999945 4.980000019 1.391000032 15.89999962 10.39999962 26.29999924 57.79999924 3.832999945 5.110000134 28 1 6 1 7 200 1224 25 6 0 40 114 46 43 10 84 27 97 2 2 1 1 1 1 8.399999619 5.209000111 0.238000005 1927 836 48 2 1 26 42 68
