id,site,water,indpop,Germination_time,Green,Red,Survival_flowering,Flowering_time,Inflorescence_size,Survival_num,Survival_fruit,Fruits,Seeds,Infloresncence_byind,Fruits_byind,Seeds_byind,Fitness
9725,tuebingen,h,i,28.14285714,55009.08429,1049.054622,0.857142857,143.5,525727.5,1,0.571428571,389.7501663,11029.92971,525727.5,389.7501663,11029.92971,6302.816974
9725,tuebingen,h,p,25,94948.218,56.71666664,0.6,145.6666667,902717,15,0.6,724.6932606,20508.81927,40804.08889,32.55196878,921.2207164,410.1763855
9725,tuebingen,l,i,23.14285714,40084.92571,700.1547619,1,146.5714286,247491,1,1,179.8029026,5088.422143,247491,179.8029026,5088.422143,5088.422143
9725,tuebingen,l,p,29.2,68571.884,395.8333333,1,156.2,235270.25,18,0.8,172.1015891,4870.474971,11252.83884,8.305938807,235.0580682,129.8793326
9726,madrid,h,i,18.75,42948.755,61.125,1,104.25,870422.75,1,1,727.8009812,20596.76777,870422.75,727.8009812,20596.76777,20596.76777
9726,madrid,h,p,19,67663.01667,10.72301587,1,103.3333333,888829.3333,23.66666667,1,691.847242,19579.27695,50995.98485,39.70622643,1123.686208,652.6425649
9726,madrid,l,i,20.83333333,37207.12167,144.5559524,0.833333333,108,187573.5,1,0.333333333,163.7513943,4634.164457,187573.5,163.7513943,4634.164457,1544.721486
9726,madrid,l,p,28.25,42666.9325,31.7577381,0.5,114.5,107645,7.5,0.25,85.4221285,2417.446236,3588.166667,2.847404283,80.5815412,20.1453853
9726,tuebingen,h,i,19,53380.17529,116.5,0.857142857,159.5,566665.5,1,0.857142857,441.4764852,12493.78453,566665.5,441.4764852,12493.78453,10708.95817
9726,tuebingen,h,p,23.57142857,122140.3586,336.3492064,1,142.2857143,826775.4,12.28571429,0.714285714,654.0197476,18508.75886,78941.83016,65.28502816,1847.566297,440.6847347
9726,tuebingen,l,i,20.85714286,36774.09429,462.6111111,0.714285714,154.8,158621.6667,1,0.428571429,113.3496584,3207.795334,158621.6667,113.3496584,3207.795334,1374.769429
9726,tuebingen,l,p,27.2,70986.916,508.7222222,1,165.2,102117.5,6.6,0.4,72.70651485,2057.594371,13839.86667,9.85904658,279.0110185,27.43459161
9732,madrid,h,i,32,6824,7.3,0,NA,NA,1,0,NA,NA,NA,NA,NA,0
9732,madrid,h,p,24,97506.818,183.5671429,1,122.6,1119125.8,15,1,992.1972006,28079.18078,239719.7171,210.5931302,5959.785586,935.9726926
9732,madrid,l,i,28.5,27121.025,44.875,0.5,119,655886,1,0.5,575.4881255,16286.31395,655886,575.4881255,16286.31395,8143.156976
9732,madrid,l,p,22,40210.77,134.814881,0.25,136,NA,0,0,NA,NA,NA,NA,NA,0
9732,tuebingen,h,i,20.875,55693.8125,151.2152778,1,163.375,459216.125,1,1,374.6410901,10602.34285,459216.125,374.6410901,10602.34285,10602.34285
9732,tuebingen,h,p,23,122563.78,485.1888889,1,164.2,796067.25,14.2,0.8,650.1483149,18399.19731,49098.82231,40.25334424,1139.169642,490.6452616
9732,tuebingen,l,i,21.42857143,34373.31857,720.7777778,0.428571429,166.3333333,324329,1,0.142857143,255.258884,7223.826417,324329,255.258884,7223.826417,1031.975202
9732,tuebingen,l,p,27.2,46395.832,639.2111111,0.2,167,306764.5,2.8,0.4,262.390539,7425.652252,88553.91667,81.34884191,2302.172226,99.00869669
9736,madrid,h,i,20.6,55340.676,26.29619048,0.8,116.75,799599,1,0.8,710.9176189,20118.96862,799599,710.9176189,20118.96862,16095.17489
9736,madrid,h,p,23.25,71878.9875,70.8375,1,120.75,1056537.5,8.75,1,910.0880159,25755.49085,305629.328,272.6680807,7716.506682,858.5163616
9736,madrid,l,i,22.4,29766.16,44.07857142,0.4,130,303239,1,0.4,281.9501656,7979.189687,303239,281.9501656,7979.189687,3191.675875
9736,madrid,l,p,21.33333333,53663.03,20.5174603,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9736,tuebingen,h,i,19.28571429,65672.99143,84.0952381,1,161.4285714,555213.6667,1,0.857142857,447.7062504,12670.08689,555213.6667,447.7062504,12670.08689,10860.07447
9736,tuebingen,h,p,25,140110.72,91.23333334,1,161.8,910959.3333,12.4,0.6,715.4944863,20248.49396,44596.55556,35.07440302,992.6056056,404.9698792
9736,tuebingen,l,i,19.85714286,34019.28429,542.031746,0.714285714,166.8,267181,1,0.285714286,208.7799866,5908.47362,267181,208.7799866,5908.47362,1688.13532
9736,tuebingen,l,p,27.2,66309.02,469.2777778,0.4,166,NA,0,0,NA,NA,NA,NA,NA,0
9737,madrid,h,i,25.33333333,54078.745,13.30436508,1,109.3333333,931287.8,1,0.833333333,832.0948736,23548.28492,931287.8,832.0948736,23548.28492,19623.57077
9737,madrid,h,p,21.6,80582.91,16.93,1,114.2,1019458.25,13.6,0.8,891.1302337,25218.98561,85488.55466,71.76163602,2030.854299,672.506283
9737,madrid,l,i,18.33333333,31947.75167,47.53571428,0.166666667,134,478159.5,1,0.333333333,372.595148,10544.44269,478159.5,372.595148,10544.44269,3514.81423
9737,madrid,l,p,23,52882.4375,31.725,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9737,tuebingen,h,i,20.11111111,45566.38778,213.8395062,1,160.2222222,557505.5556,1,1,446.0206265,12622.38373,557505.5556,446.0206265,12622.38373,12622.38373
9737,tuebingen,h,p,22.4,117924.922,113.1222222,1,164,779802.3333,11.8,0.6,617.5079059,17475.47374,40993.6428,32.49515469,919.6128776,349.5094747
9737,tuebingen,l,i,21.42857143,37287.36714,601.1587302,0.571428571,164.75,142931,1,0.142857143,104.9267366,2969.426647,142931,104.9267366,2969.426647,424.2038067
9737,tuebingen,l,p,23.6,69297.562,581.0166667,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9738,madrid,h,i,25.2,23363.756,1777.076667,0.6,118,1097620.667,1,0.6,969.7921522,27445.11791,1097620.667,969.7921522,27445.11791,16467.07074
9738,madrid,h,p,30.66666667,40747.15,61.22301587,0.666666667,115,1103145,0.333333333,0.333333333,983.707275,27838.91588,1103145,983.707275,27838.91588,309.3212876
9738,madrid,l,i,20.4,36091.308,38.4457143,0,NA,NA,1,0,NA,NA,NA,NA,NA,0
9738,madrid,l,p,18.33333333,44090.23333,6.45,0.333333333,130,65097,0.666666667,0.333333333,57.6615963,1631.823176,32548.5,28.83079815,815.911588,18.13136862
9738,tuebingen,h,i,22.57142857,57234.68714,169.0476191,1,164.4285714,497060.8571,1,1,400.6747994,11339.09682,497060.8571,400.6747994,11339.09682,11339.09682
9738,tuebingen,h,p,25.8,112204.554,189.9222222,0.8,164,883222.3333,10,0.6,704.4252369,19935.23421,59011.41793,46.9829643,1329.61789,398.7046841
9738,tuebingen,l,i,20.85714286,40945.36571,363.4761905,0.857142857,163.6666667,283781.5,1,0.285714286,238.4291865,6747.545977,283781.5,238.4291865,6747.545977,1927.870279
9738,tuebingen,l,p,26.6,42618.9042,597.7666667,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9739,madrid,h,i,22.6,51408.1,40.86,1,117.8,931200.4,1,1,791.10322,22388.22113,931200.4,791.10322,22388.22113,22388.22113
9739,madrid,h,p,23.8,48804.94,371,0.8,118.25,1069680.75,9,0.8,900.7245918,25490.50595,269248.5333,234.3571734,6632.308006,679.7468253
9739,madrid,l,i,20.42857143,32363.96,61.49761906,0.285714286,127,72733.5,1,0.285714286,66.6007878,1884.802295,72733.5,66.6007878,1884.802295,538.5149414
9739,madrid,l,p,27,27663.71667,63.56190477,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9739,tuebingen,h,i,20.42857143,55067.72143,118.713352,1,163.1428571,470855.2857,1,1,372.6633909,10546.37396,470855.2857,372.6633909,10546.37396,10546.37396
9739,tuebingen,h,p,20,123751.886,369.2,1,160.8,862004.25,18,0.8,688.768795,19492.1569,39152.01503,31.34751148,887.1345748,519.7908507
9739,tuebingen,l,i,20.71428571,23687.797,507.1666667,0.428571429,167,227874.5,1,0.285714286,180.6755637,5113.118454,227874.5,180.6755637,5113.118454,1460.890987
9739,tuebingen,l,p,21.6,65640.736,540.0444444,0,NA,256944,2,0.2,216.056992,6114.412873,25694.4,21.6056992,611.4412873,40.76275249
9741,madrid,h,i,20.42857143,47210.83571,17.05,1,114.4285714,737650.2857,1,1,625.2110734,17693.47338,737650.2857,625.2110734,17693.47338,17693.47338
9741,madrid,h,p,27.6,50342.95,0.65,1,122.8,1090957.8,18.6,1,950.367711,26895.40622,305672.6333,261.6475434,7404.625478,896.5135407
9741,madrid,l,i,18.6,29986.912,109.2314286,0.6,121,93558,1,0.2,88.2169418,2496.539454,93558,88.2169418,2496.539454,499.3078908
9741,madrid,l,p,25.5,50947.94,35.33333335,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9741,tuebingen,h,i,20.625,54186.4775,136.7446895,0.875,161.7142857,632474.1667,1,0.75,492.2958421,13931.97233,632474.1667,492.2958421,13931.97233,10448.97925
9741,tuebingen,h,p,22.33333333,137167.0833,504.5370371,1,164,1148934,11.83333333,0.666666667,908.471966,25709.75664,68068.67184,53.61510456,1517.307459,571.3279253
9741,tuebingen,l,i,22.42857143,27299.39953,440.9738562,0.714285714,166.2,155179,1,0.571428571,122.0848165,3455.000309,155179,122.0848165,3455.000309,1974.285891
9741,tuebingen,l,p,27.2,71686.18,423.8777778,0.2,165,215530.6667,11,0.6,160.9897935,4556.011155,15942.55556,12.00482351,339.7365054,91.1202231
9743,madrid,h,i,19.5,51821.78833,31.9563492,1,114.3333333,848471.3333,1,1,751.5287009,21268.26224,848471.3333,751.5287009,21268.26224,21268.26224
9743,madrid,h,p,29.33333333,55376.58333,54.12063493,0.666666667,116,792673,10,0.333333333,697.8467535,19749.06312,26422.43333,23.26155845,658.3021041,219.4340347
9743,madrid,l,i,17.71428571,35991.50714,170.0207483,0.714285714,127.4,311273.5,1,0.571428571,272.498903,7711.718954,311273.5,272.498903,7711.718954,4406.696545
9743,madrid,l,p,26,47598.475,17.11011905,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9743,tuebingen,h,i,23.85714286,38040.912,298.8253968,0.857142857,160.3333333,599724.6667,1,0.857142857,483.2071308,13674.7618,599724.6667,483.2071308,13674.7618,11721.2244
9743,tuebingen,h,p,26.2,122820,234.3333333,1,166.2,637014.75,13.2,0.8,501.040246,14179.43896,38886.99323,30.58875192,865.6616795,378.1183723
9743,tuebingen,l,i,17.14285714,34950.13,818.1428572,0.714285714,164.4,268574.3333,1,0.428571429,224.8761266,6363.994384,268574.3333,224.8761266,6363.994384,2727.426164
9743,tuebingen,l,p,21.6,91580.21,328.0055556,0.2,167,226885.5,3,0.4,168.8385578,4778.131186,48184.71429,36.31310528,1027.66088,63.70841581
9744,madrid,h,i,19,44398.55333,30.83769842,1,116.5,589871.6,1,0.833333333,525.7075933,14877.52489,589871.6,525.7075933,14877.52489,12397.93741
9744,madrid,h,p,21.66666667,64001.12333,50.07936507,1,115.6666667,955864.3333,11.33333333,1,872.4622301,24690.68111,230495.9333,199.9868145,5659.62685,823.0227037
9744,madrid,l,i,14.5,28100.085,75.15773808,0.5,126,129685,1,0.5,115.3333012,3263.932423,129685,115.3333012,3263.932423,1631.966211
9744,madrid,l,p,23.66666667,48797.15667,60.87539683,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9744,tuebingen,h,i,16.33333333,59668.695,283.3703704,1,164,260507.8,1,0.833333333,215.5708535,6100.655155,260507.8,215.5708535,6100.655155,5083.879296
9744,tuebingen,h,p,17.6,136899.04,84.45555554,1,163.6,810822.6,19.8,1,667.3351421,18885.58452,44115.78564,36.52762093,1033.731672,629.519484
9744,tuebingen,l,i,19.28571429,46236.48571,588.3095238,0.571428571,164,131504.3333,1,0.428571429,108.1436452,3060.465159,131504.3333,108.1436452,3060.465159,1311.627925
9744,tuebingen,l,p,25.8,72340.98,528.6666666,0.2,162,164178,0.4,0.2,138.4298275,3917.564118,82089,69.21491375,1958.782059,26.11709412
9747,madrid,h,i,16.57142857,57265.84143,60.63061224,1,118.5714286,656620.5714,1,1,564.8038274,15983.94832,656620.5714,564.8038274,15983.94832,15983.94832
9747,madrid,h,p,20.66666667,57351.18333,20.58333333,1,124,812295,8,1,706.3281942,19989.0879,398356.8722,343.0402497,9708.039066,666.3029299
9747,madrid,l,i,21,27085.202,110.5809524,0.6,123.3333333,136922,1,0.4,123.8416597,3504.71897,136922,123.8416597,3504.71897,1401.887588
9747,madrid,l,p,24.5,54149.9925,43.51726193,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9747,tuebingen,h,i,17.85714286,61442.01429,61.76330531,0.857142857,160.3333333,513391.1667,1,0.857142857,404.7041517,11453.12749,513391.1667,404.7041517,11453.12749,9816.966424
9747,tuebingen,h,p,20.6,134225.42,217.9166667,1,163.8,884900.6667,13,0.6,701.3345688,19847.7683,41967.87462,33.31781238,942.8940904,396.9553659
9747,tuebingen,l,i,18.42857143,42972.40429,651.1106443,0.571428571,165.5,286223.6667,1,0.428571429,211.4755023,5984.756713,286223.6667,211.4755023,5984.756713,2564.895734
9747,tuebingen,l,p,23.6,88298.026,393.8555555,0.2,167,260618,3.2,0.2,205.1065738,5804.516038,16288.625,12.81916086,362.7822524,38.69677359
9748,madrid,h,i,18.28571429,39586.98857,1.012925171,0.857142857,111.8333333,836456.6667,1,0.857142857,719.3942055,20358.85602,836456.6667,719.3942055,20358.85602,17450.44801
9748,madrid,h,p,26.2,59642.832,13.88333334,1,114.8,1107581,17.6,1,953.8105446,26992.83841,323905.3467,274.3956494,7765.396878,899.7612805
9748,madrid,l,i,20.42857143,37165.01,69.37414966,0.428571429,131.3333333,101832.3333,1,0.428571429,90.88127817,2571.940172,101832.3333,90.88127817,2571.940172,1102.260074
9748,madrid,l,p,14.5,45240.025,6.5,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9748,tuebingen,h,i,19.28571429,49037.40143,79.63818861,0.857142857,161.3333333,510677.75,1,0.571428571,407.2254998,11524.48164,510677.75,407.2254998,11524.48164,6585.418082
9748,tuebingen,h,p,27.2,115168.834,103.5277778,1,162.2,963556.75,14.8,0.8,760.8559981,21532.22475,54589.08244,43.15701021,1221.343389,574.1926599
9748,tuebingen,l,i,21.14285714,28705.43286,444.5331466,0.857142857,163,251285,1,0.714285714,187.4202134,5303.992039,251285,187.4202134,5303.992039,3788.565742
9748,tuebingen,l,p,24.4,59697.678,487.4666667,0.6,164.6666667,182223.75,10.4,0.8,139.8404105,3957.483618,67614.675,50.88264118,1439.978745,105.5328965
9749,madrid,h,i,25.57142857,55399.03143,31.06020409,1,104.7142857,970784.8571,1,1,880.0302229,24904.85531,970784.8571,880.0302229,24904.85531,24904.85531
9749,madrid,h,p,26.4,77007.76,71.52,0.8,101.25,1105258.25,13.8,0.8,978.8835633,27702.40484,143315.6438,126.6205801,3583.362416,738.7307958
9749,madrid,l,i,11.8,39564.466,16.05523808,0.6,102.3333333,241051.5,1,0.4,218.2575882,6176.689746,241051.5,218.2575882,6176.689746,2470.675898
9749,madrid,l,p,25.33333333,39497.81333,24.6063492,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9749,tuebingen,h,i,22.14285714,59204.90571,73.55088703,1,153,566327.1667,1,0.857142857,461.4446095,13058.88245,566327.1667,461.4446095,13058.88245,11193.32781
9749,tuebingen,h,p,26.4,126625.742,80.55555556,1,155.2,906609.6667,10.8,0.6,710.4283314,20105.12178,51341.74889,40.25489026,1139.213394,402.1024356
9749,tuebingen,l,i,18.57142857,35430.26571,437.468254,0.714285714,151.4,178293.75,1,0.571428571,143.0144852,4047.30993,178293.75,143.0144852,4047.30993,2312.748531
9749,tuebingen,l,p,24.6,74640.968,407.1444444,0.4,166,140642,0.4,0.2,114.332801,3235.618268,70321,57.1664005,1617.809134,21.57078845
9754,madrid,h,i,22.57142857,33449.18143,12.24795919,1,117.1428571,700453.1429,1,1,612.9359025,17346.08604,700453.1429,612.9359025,17346.08604,17346.08604
9754,madrid,h,p,18.5,81235.175,92.35,1,120.5,904625.5,21,1,755.2377115,21373.22724,51443.55833,42.97903972,1216.306824,712.4409079
9754,madrid,l,i,21.85714286,47005.98429,59.0595238,0.428571429,111.3333333,149600.5,1,0.285714286,140.3184947,3971.0134,149600.5,140.3184947,3971.0134,1134.575257
9754,madrid,l,p,27.66666667,57122.53333,95.28333333,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9754,tuebingen,h,i,20.57142857,48367.27143,104.5714286,1,157.1428571,430316.1667,1,0.857142857,338.8231672,9588.695633,430316.1667,338.8231672,9588.695633,8218.881971
9754,tuebingen,h,p,23.6,117512.266,129.4111111,1,165.2,646652.3333,7.8,0.6,525.1676193,14862.24362,51194.75556,41.70421049,1180.229157,297.2448725
9754,tuebingen,l,i,20.42857143,27527.51571,906.5476191,0.714285714,165.6,213651.5,1,0.285714286,168.2092719,4760.322395,213651.5,168.2092719,4760.322395,1360.092113
9754,tuebingen,l,p,30,51220.228,474.1111111,0.4,168.5,NA,0,0,NA,NA,NA,NA,NA,0
9755,madrid,h,i,18.66666667,60001.97167,20.525,1,105.6666667,991703.5,1,1,879.1738055,24880.6187,991703.5,879.1738055,24880.6187,24880.6187
9755,madrid,h,p,22.4,82118.76,77.30333334,1,112.8,1397171.6,18,1,1232.114151,34868.83048,251919.9139,215.2440182,6091.405716,1162.294349
9755,madrid,l,i,18.66666667,18789.29833,1070.290476,0.666666667,107.5,191917.25,1,0.666666667,177.9543864,5036.109135,191917.25,177.9543864,5036.109135,3357.40609
9755,madrid,l,p,24.75,38566.1175,136.6196429,0.25,113,74032,0.5,0.25,70.6261098,1998.718907,37016,35.3130549,999.3594535,16.65599089
9755,tuebingen,h,i,21.14285714,58913.46857,124.2460318,0.857142857,157.6666667,566089.3333,1,0.857142857,432.814836,12248.65986,566089.3333,432.814836,12248.65986,10498.85131
9755,tuebingen,h,p,22.4,128904.118,251.0222222,1,159.4,967918,20,0.8,756.5359096,21409.96624,39788.1326,31.19553882,882.8337487,570.9324331
9755,tuebingen,l,i,20.14285714,35014.43,630.0079365,0.714285714,161.8,187991,1,0.428571429,152.0835947,4303.965728,187991,152.0835947,4303.965728,1844.556741
9755,tuebingen,l,p,26.4,65137.79,439.9333333,0.6,168.6666667,324472,3,0.2,256.1797954,7249.888211,21631.46667,17.07865303,483.3258807,48.33258807
9758,madrid,h,i,25.85714286,29350.75286,53.91428571,1,106.8571429,726843.2,1,0.714285714,623.1254252,17634.44953,726843.2,623.1254252,17634.44953,12596.03538
9758,madrid,h,p,29,37272.4125,28.2125,1,107.5,1278690,1.75,1,1124.820579,31832.4224,864243.375,764.3346961,21630.6719,1061.080747
9758,madrid,l,i,24.57142857,23557.65251,872.2755102,0.428571429,127,116300.3333,1,0.428571429,105.9676982,2998.885857,116300.3333,105.9676982,2998.885857,1285.236796
9758,madrid,l,p,32.25,31541.9869,1478.115476,0.5,125.5,83628.5,8.25,0.5,77.91236095,2204.919814,13927.36667,12.3747496,350.2054137,36.74866357
9758,tuebingen,h,i,20.14285714,36046.26286,258.9206349,1,160.2857143,402408.3333,1,0.857142857,317.2887145,8979.27062,402408.3333,317.2887145,8979.27062,7696.517674
9758,tuebingen,h,p,28,88671.158,133.9944445,1,160.6,711530,13.4,1,577.0229328,16329.749,53646.80875,43.43506896,1229.212451,544.3249666
9758,tuebingen,l,i,21,17729.42029,909.5788982,0.571428571,159.5,212056.75,1,0.571428571,177.4657685,5022.281247,212056.75,177.4657685,5022.281247,2869.874998
9758,tuebingen,l,p,26,49415.404,579.7111111,1,164.2,357619.5,5,0.4,285.1534872,8069.843689,28186.09091,22.36739991,632.9974174,107.5979158
9759,madrid,h,i,23.28571429,50975.6,27.95272109,1,100.4285714,737272.6667,1,0.857142857,627.1836647,17749.29771,737272.6667,627.1836647,17749.29771,15213.68375
9759,madrid,h,p,23.8,52063.592,2.16,1,101.8,1136287.4,12,1,994.2396644,28136.9825,477738.0339,410.4970235,11617.06577,937.8994167
9759,madrid,l,i,22.8,27051.8866,71.39142858,0.4,113,122120.5,1,0.4,99.7805064,2823.788332,122120.5,99.7805064,2823.788332,1129.515333
9759,madrid,l,p,25,37032.95,52.37857143,0.333333333,106,NA,0,0,NA,NA,NA,NA,NA,0
9759,tuebingen,h,i,23.71428571,57049.42857,102.2502334,1,141.8571429,634654.7143,1,1,502.1685367,14211.36959,634654.7143,502.1685367,14211.36959,14211.36959
9759,tuebingen,h,p,27.2,102577.288,265.5888889,1,142.2,1055018,12.4,0.6,841.1800496,23805.3954,59090.9,47.01369626,1330.487604,476.1079081
9759,tuebingen,l,i,22.42857143,25429.88257,572.7857143,0.714285714,150.8,159476.75,1,0.571428571,132.9526484,3762.55995,159476.75,132.9526484,3762.55995,2150.034257
9759,tuebingen,l,p,25.8,50150.7016,1113.033333,0.8,162.25,327345,2.2,0.2,238.3883937,6746.391542,29758.63636,21.67167215,613.308322,44.97594361
9761,madrid,h,i,20.2,55373.044,643.7628571,0.8,89.5,642154.75,1,0.8,570.5149634,16145.57347,642154.75,570.5149634,16145.57347,12916.45877
9761,madrid,h,p,19.5,105483.6,61.5,1,92.75,1029645.75,20.75,1,891.2165779,25221.42915,60670.3125,53.08952586,1502.433582,840.7143051
9761,madrid,l,i,17.85714286,43848.13714,101.237415,0.857142857,108,98297.5,1,0.857142857,90.09625182,2549.723927,98297.5,90.09625182,2549.723927,2185.477651
9761,madrid,l,p,26.4,45766.426,11.8447619,0.4,137.5,154895,0.4,0.2,128.5148564,3636.970435,77447.5,64.2574282,1818.485218,24.24646957
9761,tuebingen,h,i,22.71428571,67505.41714,126.9449113,1,136.4285714,508963.4,1,0.714285714,433.4912427,12267.80217,508963.4,433.4912427,12267.80217,8762.715835
9761,tuebingen,h,p,22.2,139625.86,122.6277778,1,139.8,788177,13.8,0.8,652.1856329,18456.85341,45940.92153,38.00619153,1075.57522,492.1827577
9761,tuebingen,l,i,20.71428571,40946.18143,572,0.857142857,147,206429.5,1,0.285714286,176.3384697,4990.378694,206429.5,176.3384697,4990.378694,1425.822484
9761,tuebingen,l,p,21.8,105848.686,278.4185185,0.8,160,157540,2.8,0.2,117.7096119,3331.182018,11252.85714,8.407829421,237.9415727,22.20788012
9762,madrid,h,i,24.42857143,54827.84286,23.18061224,1,113.2857143,561033,1,1,485.2378725,13732.23179,561033,485.2378725,13732.23179,13732.23179
9762,madrid,h,p,28.75,62893.005,101.1380953,1,119.5,644138.3333,15.25,0.75,580.0666572,16415.8864,167929.3333,155.9976767,4414.734251,410.39716
9762,madrid,l,i,26,34571.23533,142.9079365,0.333333333,133,118088,1,0.333333333,105.6801956,2990.749536,118088,105.6801956,2990.749536,996.9165118
9762,madrid,l,p,26,52587.19667,47.29603173,0.333333333,100,NA,0,0,NA,NA,NA,NA,NA,0
9762,tuebingen,h,i,20.42857143,65009.15143,217.6447246,1,162.7142857,398680.4286,1,1,325.1119371,9200.667821,398680.4286,325.1119371,9200.667821,9200.667821
9762,tuebingen,h,p,23.8,132594.68,570.4777778,1,166.2,675777.6,21,1,545.2611218,15430.88975,34490.36804,27.85548992,788.3103648,514.3629915
9762,tuebingen,l,i,23.85714286,40327.76286,470.484127,0.714285714,167,302564.5,1,0.571428571,251.1852858,7108.543589,302564.5,251.1852858,7108.543589,4062.024908
9762,tuebingen,l,p,23.6,89654.674,440.1111111,0.6,167,199083,2.8,0.2,150.0403026,4246.140563,14220.21429,10.71716447,303.2957545,28.30760375
9764,madrid,h,i,17.6,61055.16,61.8095238,1,87.4,1121120.8,1,1,993.9495769,28128.77303,1121120.8,993.9495769,28128.77303,28128.77303
9764,madrid,h,p,20,93133.0825,70.74464285,1,88.25,975879,16.75,1,804.8838656,22778.2134,280120.5483,246.3751445,6972.416589,759.2737799
9764,madrid,l,i,20,41155.71,162.1785714,0.857142857,93.33333333,110148,1,0.857142857,98.2792908,2781.303929,110148,98.2792908,2781.303929,2383.974797
9764,madrid,l,p,23.66666667,26325.89,46.19920633,0.666666667,97,91636.5,0.666666667,0.666666667,85.70424295,2425.430075,91636.5,85.70424295,2425.430075,53.89844611
9764,tuebingen,h,i,17.71428571,59678.43286,100.6470588,1,134.7142857,528081,1,1,430.541033,12184.31124,528081,430.541033,12184.31124,12184.31124
9764,tuebingen,h,p,23.83333333,136516.5,104.3240741,1,129.1666667,1087889.6,14.5,0.833333333,914.6202202,25883.75223,70330.39674,59.26265923,1677.133256,718.9931175
9764,tuebingen,l,i,20.57142857,31115.49829,778.2698413,0.714285714,136.8,223445.25,1,0.571428571,182.0227683,5151.244342,223445.25,182.0227683,5151.244342,2943.568195
9764,tuebingen,l,p,22.6,73449.2,268.7111111,0.2,155,253041,4.6,0.2,191.0438094,5406.539806,11001.78261,8.306252583,235.0669481,36.04359871
9766,madrid,h,i,22,52356.79,9.66,1,105.8,763560.6,1,1,670.1196792,18964.38692,763560.6,670.1196792,18964.38692,18964.38692
9766,madrid,h,p,28,29502.64,1427.08,0.8,103.25,595228.25,3.8,0.8,516.8251532,14626.15183,394817.8167,351.3737566,9943.87731,390.0307156
9766,madrid,l,i,25.6,20139.882,213.9552381,1,107.8,NA,1,0,NA,NA,NA,NA,NA,0
9766,madrid,l,p,24,51092.125,14.7202381,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9766,tuebingen,h,i,22.33333333,44078.07333,167.9809368,1,153,394600.8333,1,1,322.6874217,9132.054032,394600.8333,322.6874217,9132.054032,9132.054032
9766,tuebingen,h,p,26.4,79566.85,607.2444444,1,154.4,796705,10.2,0.6,663.214931,18768.98255,65064.40101,54.45285118,1541.015688,375.3796509
9766,tuebingen,l,i,21.28571429,28270.69714,470.0952381,1,156.7142857,230418.4,1,0.714285714,192.4901925,5447.472448,230418.4,192.4901925,5447.472448,3891.051748
9766,tuebingen,l,p,25,44602.186,297.2111111,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9769,madrid,h,i,22.16666667,56824.73333,38.99166667,1,103.8333333,691974.25,1,0.666666667,593.8301991,16805.39463,691974.25,593.8301991,16805.39463,11203.59642
9769,madrid,h,p,28.2,70883.876,17.61,1,107.8,988173.8,19.2,1,829.1273964,23464.30532,163997.6667,135.7212261,3840.910699,782.1435106
9769,madrid,l,i,19.28571429,38414.37714,33.79319729,0.571428571,134,NA,1,0,NA,NA,NA,NA,NA,0
9769,madrid,l,p,25.75,46756.7625,255.65,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9769,tuebingen,h,i,21,60404.92,113.968254,1,157.1428571,446295.1429,1,1,354.3710978,10028.70207,446295.1429,354.3710978,10028.70207,10028.70207
9769,tuebingen,h,p,24.4,130329.154,312.3666667,1,161.6,812199.75,13,0.8,620.6041336,17563.09698,51816.33503,39.46978083,1116.994797,468.3492529
9769,tuebingen,l,i,20.28571429,33213.05429,345.5873016,1,163,281426,1,0.428571429,233.5171552,6608.535492,281426,233.5171552,6608.535492,2832.229496
9769,tuebingen,l,p,21,58798.488,496.7777778,0.8,166.5,174714.5,6.6,0.4,141.790469,4012.670273,18125.31667,13.92465597,394.0677641,53.50227031
9771,madrid,h,i,21,47166.531,934.9992064,1,118.8333333,959398,1,0.666666667,883.354548,24998.93371,959398,883.354548,24998.93371,16665.95581
9771,madrid,h,p,27.66666667,56965.28333,55.0904762,1,111.3333333,1016718.333,6,1,892.1162712,25246.89048,677603.0208,586.9537275,16610.79049,841.5630159
9771,madrid,l,i,24.8,31813.252,44.77380952,1,128.8,87821,1,0.6,78.3822021,2218.21632,87821,78.3822021,2218.21632,1330.929792
9771,madrid,l,p,24.25,50852.7975,75.1375,0.25,136,NA,0,0,NA,NA,NA,NA,NA,0
9771,tuebingen,h,i,20,48612.10125,168.8006536,1,163.375,465422.2857,1,0.875,375.3461174,10622.29512,465422.2857,375.3461174,10622.29512,9294.508233
